Customer ID,Recency,Frequency,Monetary,Quantity,Avg_Price_Per_Unit,Age,Gender,Product_Category,Last_Purchase_Date,Cluster,Segment_Name
CUST572,257,1,2000,4,500.0,31,Male,Clothing,2023-04-20,0,High-Value Inactive Customers
CUST573,105,1,60,2,30.0,49,Male,Beauty,2023-09-19,1,Low-Value Recent Customers
CUST574,124,1,50,2,25.0,63,Female,Electronics,2023-08-31,1,Low-Value Recent Customers
CUST575,280,1,100,2,50.0,60,Male,Clothing,2023-03-28,2,Low-Value Inactive Customers
CUST576,29,1,150,3,50.0,33,Female,Beauty,2023-12-04,1,Low-Value Recent Customers
CUST577,323,1,2000,4,500.0,21,Male,Beauty,2023-02-13,0,High-Value Inactive Customers
CUST578,221,1,120,4,30.0,54,Female,Clothing,2023-05-26,2,Low-Value Inactive Customers
CUST579,103,1,30,1,30.0,38,Female,Electronics,2023-09-21,1,Low-Value Recent Customers
CUST580,27,1,1500,3,500.0,31,Female,Clothing,2023-12-06,3,High-Value Recent Customers
CUST581,42,1,60,2,30.0,48,Female,Beauty,2023-11-21,1,Low-Value Recent Customers
CUST582,49,1,900,3,300.0,35,Male,Clothing,2023-11-14,3,High-Value Recent Customers
CUST583,195,1,100,4,25.0,24,Female,Electronics,2023-06-21,2,Low-Value Inactive Customers
CUST584,319,1,200,4,50.0,27,Female,Beauty,2023-02-17,2,Low-Value Inactive Customers
CUST585,246,1,25,1,25.0,24,Female,Clothing,2023-05-01,2,Low-Value Inactive Customers
CUST586,22,1,50,1,50.0,50,Male,Electronics,2023-12-11,1,Low-Value Recent Customers
CUST587,208,1,1200,4,300.0,40,Female,Beauty,2023-06-08,0,High-Value Inactive Customers
CUST588,251,1,60,2,30.0,38,Male,Electronics,2023-04-26,2,Low-Value Inactive Customers
CUST589,265,1,1000,2,500.0,36,Female,Beauty,2023-04-12,0,High-Value Inactive Customers
CUST590,291,1,900,3,300.0,36,Male,Clothing,2023-03-17,0,High-Value Inactive Customers
CUST591,354,1,100,4,25.0,53,Male,Electronics,2023-01-13,2,Low-Value Inactive Customers
CUST592,343,1,2000,4,500.0,46,Female,Beauty,2023-01-24,0,High-Value Inactive Customers
CUST593,241,1,60,2,30.0,35,Male,Electronics,2023-05-06,2,Low-Value Inactive Customers
CUST594,123,1,600,2,300.0,19,Female,Electronics,2023-09-01,1,Low-Value Recent Customers
CUST595,54,1,2000,4,500.0,18,Female,Clothing,2023-11-09,3,High-Value Recent Customers
CUST596,329,1,300,1,300.0,64,Female,Electronics,2023-02-07,2,Low-Value Inactive Customers
CUST597,133,1,1200,4,300.0,22,Male,Beauty,2023-08-22,3,High-Value Recent Customers
CUST598,154,1,120,4,30.0,37,Male,Beauty,2023-08-01,1,Low-Value Recent Customers
CUST599,44,1,100,2,50.0,28,Female,Beauty,2023-11-19,1,Low-Value Recent Customers
CUST600,72,1,1000,2,500.0,59,Female,Beauty,2023-10-22,3,High-Value Recent Customers
CUST601,267,1,30,1,30.0,19,Male,Clothing,2023-04-10,2,Low-Value Inactive Customers
CUST602,10,1,300,1,300.0,20,Female,Electronics,2023-12-23,1,Low-Value Recent Customers
CUST603,170,1,90,3,30.0,40,Female,Clothing,2023-07-16,1,Low-Value Recent Customers
CUST604,113,1,200,4,50.0,29,Female,Electronics,2023-09-11,1,Low-Value Recent Customers
CUST605,162,1,1000,2,500.0,37,Male,Electronics,2023-07-24,3,High-Value Recent Customers
CUST606,242,1,50,1,50.0,22,Male,Electronics,2023-05-05,2,Low-Value Inactive Customers
CUST607,291,1,75,3,25.0,54,Male,Clothing,2023-03-17,2,Low-Value Inactive Customers
CUST608,31,1,1500,3,500.0,55,Female,Electronics,2023-12-02,3,High-Value Recent Customers
CUST609,14,1,100,2,50.0,47,Female,Clothing,2023-12-19,1,Low-Value Recent Customers
CUST610,364,1,600,2,300.0,26,Female,Beauty,2023-01-03,2,Low-Value Inactive Customers
CUST611,312,1,1500,3,500.0,51,Male,Beauty,2023-02-24,0,High-Value Inactive Customers
CUST612,149,1,500,1,500.0,61,Female,Electronics,2023-08-06,1,Low-Value Recent Customers
CUST613,254,1,90,3,30.0,52,Female,Clothing,2023-04-23,2,Low-Value Inactive Customers
CUST614,276,1,1200,4,300.0,39,Female,Beauty,2023-04-01,0,High-Value Inactive Customers
CUST615,10,1,100,4,25.0,61,Female,Clothing,2023-12-23,1,Low-Value Recent Customers
CUST616,101,1,100,2,50.0,41,Male,Clothing,2023-09-23,1,Low-Value Recent Customers
CUST617,129,1,30,1,30.0,34,Male,Electronics,2023-08-26,1,Low-Value Recent Customers
CUST618,341,1,50,1,50.0,27,Female,Beauty,2023-01-26,2,Low-Value Inactive Customers
CUST619,81,1,100,4,25.0,47,Male,Electronics,2023-10-13,1,Low-Value Recent Customers
CUST620,239,1,75,3,25.0,63,Male,Electronics,2023-05-08,2,Low-Value Inactive Customers
CUST621,304,1,1000,2,500.0,40,Female,Beauty,2023-03-04,0,High-Value Inactive Customers
CUST622,133,1,75,3,25.0,49,Female,Beauty,2023-08-22,1,Low-Value Recent Customers
CUST623,298,1,150,3,50.0,34,Male,Clothing,2023-03-10,2,Low-Value Inactive Customers
CUST624,129,1,900,3,300.0,34,Female,Beauty,2023-08-26,3,High-Value Recent Customers
CUST625,25,1,300,1,300.0,31,Male,Clothing,2023-12-08,1,Low-Value Recent Customers
CUST626,95,1,2000,4,500.0,26,Female,Clothing,2023-09-29,3,High-Value Recent Customers
CUST627,80,1,50,1,50.0,57,Male,Clothing,2023-10-14,1,Low-Value Recent Customers
CUST628,62,1,200,4,50.0,19,Female,Beauty,2023-11-01,1,Low-Value Recent Customers
CUST629,204,1,50,2,25.0,62,Male,Electronics,2023-06-12,2,Low-Value Inactive Customers
CUST630,140,1,100,2,50.0,42,Male,Clothing,2023-08-15,1,Low-Value Recent Customers
CUST631,53,1,90,3,30.0,56,Male,Electronics,2023-11-10,1,Low-Value Recent Customers
CUST632,108,1,100,4,25.0,26,Female,Electronics,2023-09-16,1,Low-Value Recent Customers
CUST633,148,1,120,4,30.0,39,Male,Beauty,2023-08-07,1,Low-Value Recent Customers
CUST634,86,1,2000,4,500.0,60,Male,Electronics,2023-10-08,3,High-Value Recent Customers
CUST635,138,1,900,3,300.0,63,Female,Electronics,2023-08-17,3,High-Value Recent Customers
CUST636,285,1,1500,3,500.0,21,Female,Beauty,2023-03-23,0,High-Value Inactive Customers
CUST637,123,1,600,2,300.0,43,Male,Clothing,2023-09-01,1,Low-Value Recent Customers
CUST638,136,1,500,1,500.0,46,Male,Electronics,2023-08-19,1,Low-Value Recent Customers
CUST639,234,1,200,4,50.0,62,Female,Beauty,2023-05-13,2,Low-Value Inactive Customers
CUST640,240,1,120,4,30.0,51,Female,Electronics,2023-05-07,2,Low-Value Inactive Customers
CUST641,40,1,300,1,300.0,40,Female,Electronics,2023-11-23,1,Low-Value Recent Customers
CUST642,225,1,100,4,25.0,54,Female,Clothing,2023-05-22,2,Low-Value Inactive Customers
CUST643,100,1,90,3,30.0,28,Female,Electronics,2023-09-24,1,Low-Value Recent Customers
CUST644,118,1,75,3,25.0,23,Male,Beauty,2023-09-06,1,Low-Value Recent Customers
CUST645,46,1,120,4,30.0,35,Female,Electronics,2023-11-17,1,Low-Value Recent Customers
CUST646,244,1,90,3,30.0,38,Male,Clothing,2023-05-03,2,Low-Value Inactive Customers
CUST647,226,1,1500,3,500.0,59,Male,Clothing,2023-05-21,0,High-Value Inactive Customers
CUST648,141,1,1200,4,300.0,53,Male,Beauty,2023-08-14,3,High-Value Recent Customers
CUST649,327,1,600,2,300.0,58,Female,Clothing,2023-02-09,2,Low-Value Inactive Customers
CUST650,1,1,30,1,30.0,55,Male,Electronics,2024-01-01,1,Low-Value Recent Customers
CUST651,220,1,150,3,50.0,51,Male,Clothing,2023-05-27,2,Low-Value Inactive Customers
CUST652,246,1,100,2,50.0,34,Female,Beauty,2023-05-01,2,Low-Value Inactive Customers
CUST653,227,1,75,3,25.0,54,Male,Clothing,2023-05-20,2,Low-Value Inactive Customers
CUST654,195,1,75,3,25.0,42,Male,Clothing,2023-06-21,2,Low-Value Inactive Customers
CUST655,203,1,500,1,500.0,55,Female,Clothing,2023-06-13,2,Low-Value Inactive Customers
CUST656,90,1,90,3,30.0,29,Male,Beauty,2023-10-04,1,Low-Value Recent Customers
CUST657,325,1,25,1,25.0,40,Male,Clothing,2023-02-11,2,Low-Value Inactive Customers
CUST658,296,1,25,1,25.0,59,Male,Clothing,2023-03-12,2,Low-Value Inactive Customers
CUST659,289,1,30,1,30.0,39,Female,Electronics,2023-03-19,2,Low-Value Inactive Customers
CUST660,248,1,1000,2,500.0,38,Female,Beauty,2023-04-29,0,High-Value Inactive Customers
CUST661,170,1,100,4,25.0,44,Female,Clothing,2023-07-16,1,Low-Value Recent Customers
CUST662,11,1,1000,2,500.0,48,Male,Beauty,2023-12-22,3,High-Value Recent Customers
CUST663,288,1,1200,4,300.0,23,Male,Clothing,2023-03-20,0,High-Value Inactive Customers
CUST664,5,1,2000,4,500.0,44,Female,Clothing,2023-12-28,3,High-Value Recent Customers
CUST665,257,1,50,1,50.0,57,Male,Clothing,2023-04-20,2,Low-Value Inactive Customers
CUST666,334,1,150,3,50.0,51,Male,Electronics,2023-02-02,2,Low-Value Inactive Customers
CUST667,154,1,500,1,500.0,29,Female,Electronics,2023-08-01,1,Low-Value Recent Customers
CUST668,158,1,150,3,50.0,62,Female,Electronics,2023-07-28,1,Low-Value Recent Customers
CUST669,197,1,1200,4,300.0,24,Male,Beauty,2023-06-19,0,High-Value Inactive Customers
CUST670,89,1,30,1,30.0,27,Male,Beauty,2023-10-05,1,Low-Value Recent Customers
CUST671,128,1,150,3,50.0,62,Male,Electronics,2023-08-27,1,Low-Value Recent Customers
CUST672,154,1,100,2,50.0,34,Female,Beauty,2023-08-01,1,Low-Value Recent Customers
CUST673,335,1,1500,3,500.0,43,Female,Clothing,2023-02-01,0,High-Value Inactive Customers
CUST674,261,1,300,1,300.0,38,Female,Clothing,2023-04-16,2,Low-Value Inactive Customers
CUST675,151,1,60,2,30.0,45,Female,Clothing,2023-08-04,1,Low-Value Recent Customers
CUST676,167,1,1500,3,500.0,63,Male,Electronics,2023-07-19,3,High-Value Recent Customers
CUST677,67,1,1500,3,500.0,19,Female,Beauty,2023-10-27,3,High-Value Recent Customers
CUST678,10,1,900,3,300.0,60,Female,Electronics,2023-12-23,3,High-Value Recent Customers
CUST679,356,1,90,3,30.0,18,Female,Beauty,2023-01-11,2,Low-Value Inactive Customers
CUST680,72,1,900,3,300.0,53,Female,Clothing,2023-10-22,3,High-Value Recent Customers
CUST681,172,1,60,2,30.0,43,Female,Electronics,2023-07-14,1,Low-Value Recent Customers
CUST682,122,1,1200,4,300.0,46,Male,Beauty,2023-09-02,3,High-Value Recent Customers
CUST683,363,1,1000,2,500.0,38,Male,Beauty,2023-01-04,0,High-Value Inactive Customers
CUST684,186,1,1000,2,500.0,28,Female,Clothing,2023-06-30,0,High-Value Inactive Customers
CUST685,214,1,50,2,25.0,57,Male,Electronics,2023-06-02,2,Low-Value Inactive Customers
CUST686,167,1,200,4,50.0,28,Female,Electronics,2023-07-19,1,Low-Value Recent Customers
CUST687,152,1,300,1,300.0,53,Female,Electronics,2023-08-03,1,Low-Value Recent Customers
CUST688,91,1,100,4,25.0,56,Male,Clothing,2023-10-03,1,Low-Value Recent Customers
CUST689,87,1,100,2,50.0,57,Male,Electronics,2023-10-07,1,Low-Value Recent Customers
CUST690,58,1,900,3,300.0,52,Female,Clothing,2023-11-05,3,High-Value Recent Customers
CUST691,254,1,90,3,30.0,51,Female,Clothing,2023-04-23,2,Low-Value Inactive Customers
CUST692,117,1,100,2,50.0,64,Female,Clothing,2023-09-07,1,Low-Value Recent Customers
CUST693,254,1,1500,3,500.0,41,Male,Beauty,2023-04-23,0,High-Value Inactive Customers
CUST694,227,1,50,2,25.0,39,Female,Electronics,2023-05-20,2,Low-Value Inactive Customers
CUST695,143,1,150,3,50.0,22,Female,Electronics,2023-08-12,1,Low-Value Recent Customers
CUST696,118,1,200,4,50.0,50,Female,Clothing,2023-09-06,1,Low-Value Recent Customers
CUST697,352,1,500,1,500.0,53,Male,Clothing,2023-01-15,2,Low-Value Inactive Customers
CUST698,167,1,300,1,300.0,64,Female,Electronics,2023-07-19,1,Low-Value Recent Customers
CUST699,194,1,120,4,30.0,37,Female,Clothing,2023-06-22,2,Low-Value Inactive Customers
CUST700,24,1,2000,4,500.0,36,Male,Electronics,2023-12-09,3,High-Value Recent Customers
CUST701,19,1,60,2,30.0,52,Female,Beauty,2023-12-14,1,Low-Value Recent Customers
CUST702,159,1,600,2,300.0,60,Female,Clothing,2023-07-27,1,Low-Value Recent Customers
CUST703,282,1,100,2,50.0,34,Male,Electronics,2023-03-26,2,Low-Value Inactive Customers
CUST704,127,1,90,3,30.0,62,Female,Clothing,2023-08-28,1,Low-Value Recent Customers
CUST705,301,1,50,2,25.0,60,Male,Electronics,2023-03-07,2,Low-Value Inactive Customers
CUST706,48,1,100,4,25.0,51,Male,Electronics,2023-11-15,1,Low-Value Recent Customers
CUST707,93,1,500,1,500.0,26,Female,Clothing,2023-10-01,1,Low-Value Recent Customers
CUST708,353,1,900,3,300.0,43,Female,Beauty,2023-01-14,0,High-Value Inactive Customers
CUST709,165,1,1000,2,500.0,19,Female,Electronics,2023-07-21,3,High-Value Recent Customers
CUST710,63,1,1500,3,500.0,26,Female,Electronics,2023-10-31,3,High-Value Recent Customers
CUST711,78,1,1500,3,500.0,26,Male,Electronics,2023-10-16,3,High-Value Recent Customers
CUST712,27,1,50,2,25.0,57,Female,Beauty,2023-12-06,1,Low-Value Recent Customers
CUST713,353,1,75,3,25.0,34,Male,Beauty,2023-01-14,2,Low-Value Inactive Customers
CUST714,324,1,500,1,500.0,18,Female,Clothing,2023-02-12,2,Low-Value Inactive Customers
CUST715,37,1,100,4,25.0,42,Female,Beauty,2023-11-26,1,Low-Value Recent Customers
CUST716,147,1,1200,4,300.0,60,Female,Clothing,2023-08-08,3,High-Value Recent Customers
CUST717,297,1,500,1,500.0,57,Male,Clothing,2023-03-11,2,Low-Value Inactive Customers
CUST718,130,1,75,3,25.0,59,Female,Beauty,2023-08-25,1,Low-Value Recent Customers
CUST719,273,1,60,2,30.0,42,Female,Clothing,2023-04-04,2,Low-Value Inactive Customers
CUST720,341,1,1500,3,500.0,56,Female,Beauty,2023-01-26,0,High-Value Inactive Customers
CUST721,233,1,500,1,500.0,52,Female,Clothing,2023-05-14,2,Low-Value Inactive Customers
CUST722,172,1,900,3,300.0,20,Male,Beauty,2023-07-14,3,High-Value Recent Customers
CUST723,199,1,200,4,50.0,54,Female,Beauty,2023-06-17,2,Low-Value Inactive Customers
CUST724,258,1,150,3,50.0,61,Male,Clothing,2023-04-19,2,Low-Value Inactive Customers
CUST725,134,1,300,1,300.0,61,Male,Electronics,2023-08-21,1,Low-Value Recent Customers
CUST726,199,1,1200,4,300.0,47,Male,Clothing,2023-06-17,0,High-Value Inactive Customers
CUST727,194,1,900,3,300.0,55,Male,Beauty,2023-06-22,0,High-Value Inactive Customers
CUST728,172,1,150,3,50.0,51,Male,Electronics,2023-07-14,1,Low-Value Recent Customers
CUST729,224,1,1200,4,300.0,29,Male,Clothing,2023-05-23,0,High-Value Inactive Customers
CUST730,151,1,50,2,25.0,36,Female,Clothing,2023-08-04,1,Low-Value Recent Customers
CUST731,237,1,2000,4,500.0,54,Male,Clothing,2023-05-10,0,High-Value Inactive Customers
CUST732,325,1,1000,2,500.0,61,Male,Electronics,2023-02-11,0,High-Value Inactive Customers
CUST733,126,1,30,1,30.0,34,Male,Beauty,2023-08-29,1,Low-Value Recent Customers
CUST734,357,1,30,1,30.0,27,Female,Clothing,2023-01-10,2,Low-Value Inactive Customers
CUST735,90,1,2000,4,500.0,64,Female,Clothing,2023-10-04,3,High-Value Recent Customers
CUST736,340,1,100,4,25.0,29,Male,Clothing,2023-01-27,2,Low-Value Inactive Customers
CUST737,187,1,50,1,50.0,33,Female,Clothing,2023-06-29,2,Low-Value Inactive Customers
CUST738,252,1,100,2,50.0,41,Male,Clothing,2023-04-25,2,Low-Value Inactive Customers
CUST739,34,1,25,1,25.0,36,Male,Beauty,2023-11-29,1,Low-Value Recent Customers
CUST740,331,1,200,4,50.0,25,Female,Beauty,2023-02-05,2,Low-Value Inactive Customers
CUST741,33,1,300,1,300.0,48,Male,Clothing,2023-11-30,1,Low-Value Recent Customers
CUST742,346,1,2000,4,500.0,38,Female,Electronics,2023-01-21,0,High-Value Inactive Customers
CUST743,351,1,2000,4,500.0,34,Female,Beauty,2023-01-16,0,High-Value Inactive Customers
CUST744,240,1,25,1,25.0,40,Male,Electronics,2023-05-07,2,Low-Value Inactive Customers
CUST745,264,1,100,2,50.0,54,Male,Beauty,2023-04-13,2,Low-Value Inactive Customers
CUST746,356,1,90,3,30.0,33,Female,Clothing,2023-01-11,2,Low-Value Inactive Customers
CUST747,48,1,30,1,30.0,23,Male,Beauty,2023-11-15,1,Low-Value Recent Customers
CUST748,288,1,150,3,50.0,25,Male,Clothing,2023-03-20,2,Low-Value Inactive Customers
CUST749,244,1,30,1,30.0,42,Male,Beauty,2023-05-03,2,Low-Value Inactive Customers
CUST750,302,1,75,3,25.0,35,Female,Clothing,2023-03-06,2,Low-Value Inactive Customers
CUST751,124,1,50,2,25.0,42,Female,Clothing,2023-08-31,1,Low-Value Recent Customers
CUST752,24,1,100,2,50.0,29,Male,Clothing,2023-12-09,1,Low-Value Recent Customers
CUST753,308,1,30,1,30.0,32,Female,Clothing,2023-02-28,2,Low-Value Inactive Customers
CUST754,78,1,100,4,25.0,43,Female,Electronics,2023-10-16,1,Low-Value Recent Customers
CUST755,255,1,75,3,25.0,58,Female,Clothing,2023-04-22,2,Low-Value Inactive Customers
CUST756,128,1,1200,4,300.0,62,Female,Electronics,2023-08-27,3,High-Value Recent Customers
CUST757,8,1,1200,4,300.0,43,Female,Electronics,2023-12-25,3,High-Value Recent Customers
CUST758,235,1,100,4,25.0,64,Male,Clothing,2023-05-12,2,Low-Value Inactive Customers
CUST759,178,1,100,2,50.0,49,Male,Electronics,2023-07-08,1,Low-Value Recent Customers
CUST760,281,1,500,1,500.0,27,Male,Beauty,2023-03-27,2,Low-Value Inactive Customers
CUST761,56,1,500,1,500.0,33,Female,Clothing,2023-11-07,1,Low-Value Recent Customers
CUST762,56,1,50,2,25.0,24,Female,Electronics,2023-11-07,1,Low-Value Recent Customers
CUST763,308,1,50,2,25.0,34,Male,Clothing,2023-02-28,2,Low-Value Inactive Customers
CUST764,283,1,25,1,25.0,40,Female,Clothing,2023-03-25,2,Low-Value Inactive Customers
CUST765,207,1,200,4,50.0,43,Male,Clothing,2023-06-09,2,Low-Value Inactive Customers
CUST766,311,1,900,3,300.0,38,Male,Electronics,2023-02-25,0,High-Value Inactive Customers
CUST767,70,1,75,3,25.0,39,Male,Beauty,2023-10-24,1,Low-Value Recent Customers
CUST768,353,1,75,3,25.0,24,Female,Beauty,2023-01-14,2,Low-Value Inactive Customers
CUST769,207,1,120,4,30.0,31,Female,Electronics,2023-06-09,2,Low-Value Inactive Customers
CUST770,72,1,50,1,50.0,32,Male,Clothing,2023-10-22,1,Low-Value Recent Customers
CUST771,20,1,50,2,25.0,24,Male,Electronics,2023-12-13,1,Low-Value Recent Customers
CUST772,174,1,30,1,30.0,26,Male,Electronics,2023-07-12,1,Low-Value Recent Customers
CUST773,163,1,2000,4,500.0,25,Male,Electronics,2023-07-23,3,High-Value Recent Customers
CUST774,265,1,50,2,25.0,40,Female,Clothing,2023-04-12,2,Low-Value Inactive Customers
CUST775,328,1,100,4,25.0,46,Female,Electronics,2023-02-08,2,Low-Value Inactive Customers
CUST776,63,1,90,3,30.0,35,Male,Clothing,2023-10-31,1,Low-Value Recent Customers
CUST777,13,1,150,3,50.0,48,Male,Electronics,2023-12-20,1,Low-Value Recent Customers
CUST778,45,1,100,4,25.0,47,Female,Beauty,2023-11-18,1,Low-Value Recent Customers
CUST779,242,1,1000,2,500.0,56,Female,Electronics,2023-05-05,0,High-Value Inactive Customers
CUST780,314,1,50,2,25.0,52,Male,Electronics,2023-02-22,2,Low-Value Inactive Customers
CUST781,10,1,500,1,500.0,35,Male,Beauty,2023-12-23,1,Low-Value Recent Customers
CUST782,212,1,900,3,300.0,59,Male,Clothing,2023-06-04,0,High-Value Inactive Customers
CUST783,16,1,300,1,300.0,56,Female,Clothing,2023-12-17,1,Low-Value Recent Customers
CUST784,59,1,500,1,500.0,34,Female,Electronics,2023-11-04,1,Low-Value Recent Customers
CUST785,305,1,200,4,50.0,31,Female,Beauty,2023-03-03,2,Low-Value Inactive Customers
CUST786,77,1,100,4,25.0,48,Male,Clothing,2023-10-17,1,Low-Value Recent Customers
CUST787,345,1,25,1,25.0,41,Male,Electronics,2023-01-22,2,Low-Value Inactive Customers
CUST788,189,1,900,3,300.0,52,Female,Beauty,2023-06-27,0,High-Value Inactive Customers
CUST789,94,1,2000,4,500.0,61,Female,Clothing,2023-09-30,3,High-Value Recent Customers
CUST790,147,1,25,1,25.0,62,Male,Clothing,2023-08-08,1,Low-Value Recent Customers
CUST791,28,1,25,1,25.0,51,Female,Beauty,2023-12-05,1,Low-Value Recent Customers
CUST792,177,1,50,1,50.0,20,Female,Beauty,2023-07-09,1,Low-Value Recent Customers
CUST793,331,1,30,1,30.0,54,Male,Beauty,2023-02-05,2,Low-Value Inactive Customers
CUST794,107,1,300,1,300.0,60,Female,Beauty,2023-09-17,1,Low-Value Recent Customers
CUST795,35,1,300,1,300.0,57,Male,Electronics,2023-11-28,1,Low-Value Recent Customers
CUST796,192,1,120,4,30.0,43,Male,Beauty,2023-06-24,2,Low-Value Inactive Customers
CUST797,360,1,75,3,25.0,40,Male,Clothing,2023-01-07,2,Low-Value Inactive Customers
CUST798,151,1,50,1,50.0,61,Male,Clothing,2023-08-04,1,Low-Value Recent Customers
CUST799,116,1,100,2,50.0,56,Male,Electronics,2023-09-08,1,Low-Value Recent Customers
CUST800,312,1,1200,4,300.0,32,Male,Clothing,2023-02-24,0,High-Value Inactive Customers
CUST801,145,1,200,4,50.0,21,Male,Clothing,2023-08-10,1,Low-Value Recent Customers
CUST802,181,1,30,1,30.0,46,Female,Beauty,2023-07-05,1,Low-Value Recent Customers
CUST803,41,1,100,4,25.0,39,Male,Clothing,2023-11-22,1,Low-Value Recent Customers
CUST804,131,1,30,1,30.0,42,Male,Electronics,2023-08-24,1,Low-Value Recent Customers
CUST805,4,1,1500,3,500.0,30,Female,Beauty,2023-12-29,3,High-Value Recent Customers
CUST806,288,1,900,3,300.0,35,Female,Beauty,2023-03-20,0,High-Value Inactive Customers
CUST807,144,1,200,4,50.0,50,Female,Electronics,2023-08-11,1,Low-Value Recent Customers
CUST808,276,1,2000,4,500.0,33,Male,Beauty,2023-04-01,0,High-Value Inactive Customers
CUST809,99,1,100,2,50.0,62,Female,Beauty,2023-09-25,1,Low-Value Recent Customers
CUST810,33,1,100,4,25.0,59,Male,Electronics,2023-11-30,1,Low-Value Recent Customers
CUST811,228,1,50,2,25.0,61,Male,Beauty,2023-05-19,2,Low-Value Inactive Customers
CUST812,51,1,75,3,25.0,19,Male,Electronics,2023-11-12,1,Low-Value Recent Customers
CUST813,91,1,150,3,50.0,52,Male,Electronics,2023-10-03,1,Low-Value Recent Customers
CUST814,119,1,500,1,500.0,59,Female,Clothing,2023-09-05,1,Low-Value Recent Customers
CUST815,128,1,75,3,25.0,51,Female,Clothing,2023-08-27,1,Low-Value Recent Customers
CUST816,143,1,1000,2,500.0,47,Male,Beauty,2023-08-12,3,High-Value Recent Customers
CUST817,63,1,200,4,50.0,30,Male,Beauty,2023-10-31,1,Low-Value Recent Customers
CUST818,229,1,500,1,500.0,30,Male,Electronics,2023-05-18,2,Low-Value Inactive Customers
CUST819,201,1,100,2,50.0,35,Female,Beauty,2023-06-15,2,Low-Value Inactive Customers
CUST820,241,1,200,4,50.0,49,Male,Electronics,2023-05-06,2,Low-Value Inactive Customers
CUST821,322,1,300,1,300.0,49,Male,Electronics,2023-02-14,2,Low-Value Inactive Customers
CUST822,224,1,150,3,50.0,52,Female,Beauty,2023-05-23,2,Low-Value Inactive Customers
CUST823,136,1,100,2,50.0,56,Female,Electronics,2023-08-19,1,Low-Value Recent Customers
CUST824,242,1,120,4,30.0,63,Male,Clothing,2023-05-05,2,Low-Value Inactive Customers
CUST825,129,1,25,1,25.0,46,Female,Beauty,2023-08-26,1,Low-Value Recent Customers
CUST826,75,1,300,1,300.0,46,Female,Clothing,2023-10-19,1,Low-Value Recent Customers
CUST827,54,1,900,3,300.0,61,Male,Beauty,2023-11-09,3,High-Value Recent Customers
CUST828,24,1,1200,4,300.0,33,Female,Electronics,2023-12-09,3,High-Value Recent Customers
CUST829,172,1,90,3,30.0,61,Male,Beauty,2023-07-14,1,Low-Value Recent Customers
CUST830,194,1,150,3,50.0,64,Female,Clothing,2023-06-22,2,Low-Value Inactive Customers
CUST831,352,1,100,4,25.0,27,Male,Electronics,2023-01-15,2,Low-Value Inactive Customers
CUST832,113,1,2000,4,500.0,47,Male,Beauty,2023-09-11,3,High-Value Recent Customers
CUST833,200,1,200,4,50.0,42,Male,Beauty,2023-06-16,2,Low-Value Inactive Customers
CUST834,273,1,60,2,30.0,56,Female,Beauty,2023-04-04,2,Low-Value Inactive Customers
CUST835,117,1,200,4,50.0,37,Male,Clothing,2023-09-07,1,Low-Value Recent Customers
CUST836,258,1,50,1,50.0,22,Female,Clothing,2023-04-19,2,Low-Value Inactive Customers
CUST837,185,1,90,3,30.0,18,Male,Beauty,2023-07-01,2,Low-Value Inactive Customers
CUST838,234,1,600,2,300.0,47,Male,Electronics,2023-05-13,2,Low-Value Inactive Customers
CUST839,192,1,1200,4,300.0,20,Female,Electronics,2023-06-24,0,High-Value Inactive Customers
CUST840,223,1,50,2,25.0,62,Male,Clothing,2023-05-24,2,Low-Value Inactive Customers
CUST841,61,1,100,4,25.0,31,Male,Electronics,2023-11-02,1,Low-Value Recent Customers
CUST842,7,1,600,2,300.0,47,Female,Clothing,2023-12-26,1,Low-Value Recent Customers
CUST843,225,1,1500,3,500.0,21,Male,Beauty,2023-05-22,0,High-Value Inactive Customers
CUST844,82,1,150,3,50.0,35,Male,Clothing,2023-10-12,1,Low-Value Recent Customers
CUST845,361,1,500,1,500.0,54,Male,Clothing,2023-01-06,2,Low-Value Inactive Customers
CUST846,102,1,50,1,50.0,42,Male,Beauty,2023-09-22,1,Low-Value Recent Customers
CUST847,269,1,1200,4,300.0,18,Female,Electronics,2023-04-08,0,High-Value Inactive Customers
CUST848,323,1,75,3,25.0,63,Female,Clothing,2023-02-13,2,Low-Value Inactive Customers
CUST849,243,1,50,2,25.0,32,Male,Clothing,2023-05-04,2,Low-Value Inactive Customers
CUST850,158,1,1000,2,500.0,26,Female,Beauty,2023-07-28,3,High-Value Recent Customers
CUST851,116,1,50,2,25.0,32,Male,Electronics,2023-09-08,1,Low-Value Recent Customers
CUST852,82,1,300,1,300.0,41,Female,Clothing,2023-10-12,1,Low-Value Recent Customers
CUST853,243,1,1000,2,500.0,21,Male,Beauty,2023-05-04,0,High-Value Inactive Customers
CUST854,13,1,50,1,50.0,29,Male,Clothing,2023-12-20,1,Low-Value Recent Customers
CUST855,123,1,25,1,25.0,54,Male,Beauty,2023-09-01,1,Low-Value Recent Customers
CUST856,36,1,120,4,30.0,54,Male,Electronics,2023-11-27,1,Low-Value Recent Customers
CUST857,2,1,50,2,25.0,60,Male,Electronics,2023-12-31,1,Low-Value Recent Customers
CUST858,115,1,100,2,50.0,23,Male,Electronics,2023-09-09,1,Low-Value Recent Customers
